author_id,job_title,institution_type,historical_publications,email_consent,country
A1712,Pharma Research Scientist,Corporate,11,False,Japan
A1713,Clinical Researcher,Corporate,12,True,United States
A1714,Pharma Research Scientist,Corporate,9,True,Germany
A1715,Professor,Academic,15,True,India
A1716,AI Researcher,Academic,15,True,Japan
A1717,Pharma Research Scientist,Corporate,23,True,United Kingdom
A1718,Pharma Research Scientist,Corporate,12,True,Germany
A1719,Professor,Academic,12,False,Germany
A1720,Pharma Research Scientist,Corporate,20,True,Germany
A1721,Professor,Academic,19,False,United States
A1722,Pharma Research Scientist,Corporate,9,True,United Kingdom
A1723,Professor,Academic,16,True,Japan
A1724,Pharma Research Scientist,Corporate,0,True,Germany
A1725,Professor,Academic,7,True,United Kingdom
A1726,Professor,Academic,14,True,India
A1727,Clinical Researcher,Academic,18,True,United States
A1728,Clinical Researcher,Corporate,16,False,Germany
A1729,Pharma Research Scientist,Corporate,23,True,United Kingdom
A1730,Clinical Researcher,Corporate,6,False,United Kingdom
A1731,Pharma Research Scientist,Corporate,9,True,Germany
A1732,Pharma Research Scientist,Corporate,18,True,United Kingdom
A1733,Professor,Academic,11,True,United Kingdom
A1734,Pharma Research Scientist,Corporate,10,True,Japan
A1735,Pharma Research Scientist,Corporate,21,True,United States
A1736,Pharma Research Scientist,Corporate,13,False,Japan
A1737,Clinical Researcher,Corporate,20,False,United States
A1738,Pharma Research Scientist,Corporate,13,True,United States
A1739,Clinical Researcher,Academic,17,False,Japan
A1740,Professor,Academic,13,True,Germany
A1741,AI Researcher,Academic,12,True,United Kingdom
A1742,Pharma Research Scientist,Corporate,15,True,India
A1743,Pharma Research Scientist,Corporate,24,True,Japan
A1744,Pharma Research Scientist,Corporate,15,True,Japan
A1745,Professor,Academic,10,True,Germany
A1746,Clinical Researcher,Academic,19,True,United Kingdom
A1747,Pharma Research Scientist,Corporate,14,True,Japan
A1748,Pharma Research Scientist,Corporate,9,True,India
A1749,Pharma Research Scientist,Corporate,15,True,United Kingdom
A1750,Professor,Academic,17,True,Japan
A1751,Pharma Research Scientist,Corporate,12,True,Japan
A1752,Clinical Researcher,Corporate,11,False,United States
A1753,Professor,Academic,19,True,United States
A1754,Pharma Research Scientist,Corporate,21,True,Japan
A1755,Professor,Academic,16,True,Germany
A1756,Professor,Academic,12,True,United States
A1757,AI Researcher,Academic,16,True,Japan
A1758,Professor,Academic,25,True,United Kingdom
A1759,Professor,Academic,13,True,India
A1760,Clinical Researcher,Academic,13,True,United States
A1761,AI Researcher,Academic,14,True,Japan
A1762,Pharma Research Scientist,Corporate,13,False,United States
A1763,Pharma Research Scientist,Corporate,14,True,United Kingdom
A1764,AI Researcher,Corporate,8,False,Germany
A1765,Pharma Research Scientist,Corporate,26,True,Japan
A1766,Pharma Research Scientist,Corporate,18,False,United Kingdom
A1767,Pharma Research Scientist,Corporate,16,True,India
A1768,Pharma Research Scientist,Corporate,13,True,Japan
A1769,Pharma Research Scientist,Corporate,12,True,India
A1770,Professor,Academic,11,True,Germany
A1771,Clinical Researcher,Corporate,21,False,Japan
A1772,Pharma Research Scientist,Corporate,16,True,Japan
A1773,Pharma Research Scientist,Corporate,15,True,United Kingdom
A1774,Professor,Academic,18,True,United States
A1775,Clinical Researcher,Academic,12,True,Japan
A1776,Pharma Research Scientist,Corporate,20,True,Germany
A1777,Professor,Academic,14,False,Japan
A1778,Pharma Research Scientist,Corporate,16,True,Japan
A1779,Professor,Academic,13,False,Japan
A1780,Clinical Researcher,Corporate,16,False,Japan
A1781,Clinical Researcher,Corporate,18,False,Germany
A1782,Pharma Research Scientist,Corporate,14,True,United Kingdom
A1783,Pharma Research Scientist,Corporate,12,True,United States
A1784,Pharma Research Scientist,Corporate,15,True,Germany
A1785,Pharma Research Scientist,Corporate,13,False,Germany
A1786,Professor,Academic,13,False,India
A1787,Professor,Academic,17,True,United States
A1788,Professor,Academic,12,True,United Kingdom
A1789,Pharma Research Scientist,Corporate,14,False,United Kingdom
A1790,Pharma Research Scientist,Corporate,10,True,India
A1791,Pharma Research Scientist,Corporate,14,True,India
A1792,Clinical Researcher,Academic,11,False,Germany
A1793,Pharma Research Scientist,Corporate,12,False,United Kingdom
A1794,Professor,Academic,11,False,United Kingdom
A1795,Clinical Researcher,Academic,10,True,United Kingdom
A1796,AI Researcher,Academic,16,True,Germany
A1797,Clinical Researcher,Academic,21,True,United Kingdom
A1798,Professor,Academic,13,True,Japan
A1799,Pharma Research Scientist,Corporate,14,True,India
A1800,AI Researcher,Academic,18,False,India
A1801,Professor,Academic,17,False,India
A1802,Pharma Research Scientist,Corporate,14,True,India
A1803,AI Researcher,Academic,13,True,Japan
A1804,Pharma Research Scientist,Corporate,17,True,United States
A1805,AI Researcher,Academic,20,True,United Kingdom
A1806,AI Researcher,Academic,12,True,India
A1807,AI Researcher,Academic,11,True,United Kingdom
A1808,Pharma Research Scientist,Corporate,17,True,United Kingdom
A1809,Professor,Academic,9,False,Japan
A1810,Pharma Research Scientist,Corporate,9,True,United Kingdom
A1811,Pharma Research Scientist,Corporate,10,True,India
A1812,Pharma Research Scientist,Corporate,18,True,United Kingdom
A1813,Pharma Research Scientist,Corporate,12,True,Japan
A1814,Pharma Research Scientist,Corporate,22,False,India
A1815,Pharma Research Scientist,Corporate,13,True,Japan
A1816,Professor,Unknown,12,False,Germany
A1817,Pharma Research Scientist,Corporate,19,True,United States
A1818,Professor,Academic,17,True,United Kingdom
A1819,Clinical Researcher,Academic,5,True,United Kingdom
A1820,Professor,Academic,13,False,United Kingdom
A1821,Professor,Academic,14,True,Germany
A1822,Pharma Research Scientist,Corporate,19,True,United States
A1823,Pharma Research Scientist,Corporate,50,True,Japan
A1824,Professor,Academic,13,True,Germany
A1825,Pharma Research Scientist,Corporate,14,True,Germany
A1826,Professor,Academic,20,False,India
A1827,AI Researcher,Academic,10,False,Germany
A1828,Pharma Research Scientist,Corporate,12,True,Germany
A1829,Pharma Research Scientist,Corporate,16,True,United Kingdom
A1830,Professor,Academic,15,True,India
A1831,Professor,Academic,20,True,Japan
A1832,Professor,Academic,21,True,United States
A1833,Clinical Researcher,Corporate,18,True,Japan
A1834,Professor,Academic,16,True,India
A1835,Clinical Researcher,Unknown,15,True,United Kingdom
A1836,Clinical Researcher,Corporate,16,False,United States
A1837,Clinical Researcher,Academic,12,True,Japan
A1838,Professor,Academic,11,True,United States
A1839,AI Researcher,Corporate,23,False,United States
A1840,AI Researcher,Corporate,15,True,United States
A1841,Clinical Researcher,Corporate,8,True,Germany
A1842,Professor,Academic,13,True,India
A1843,Professor,Academic,20,True,India
A1844,AI Researcher,Corporate,17,True,United Kingdom
A1845,Clinical Researcher,Corporate,13,True,Japan
A1846,AI Researcher,Corporate,18,True,United Kingdom
A1847,Clinical Researcher,Corporate,18,True,Japan
A1848,AI Researcher,Corporate,18,False,United States
A1849,Clinical Researcher,Corporate,12,True,Japan
A1850,AI Researcher,Corporate,17,False,Japan
A1851,Clinical Researcher,Corporate,16,False,United States
A1852,Clinical Researcher,Corporate,17,False,United Kingdom
A1853,Clinical Researcher,Corporate,17,True,Japan
A1854,Clinical Researcher,Corporate,8,True,United Kingdom
A1855,Pharma Research Scientist,Corporate,15,True,United Kingdom
A1856,Clinical Researcher,Corporate,15,True,India
A1857,Professor,Academic,12,True,United States
A1858,AI Researcher,Corporate,12,True,United States
A1859,Clinical Researcher,Corporate,14,True,Germany
A1860,Professor,Academic,10,True,United Kingdom
A1861,Clinical Researcher,Academic,17,True,Germany
A1862,Clinical Researcher,Corporate,12,True,United States
A1863,AI Researcher,Academic,11,True,United States
A1864,Clinical Researcher,Corporate,15,False,Germany
A1865,Professor,Academic,18,True,United States
A1866,AI Researcher,Corporate,18,True,United States
A1867,Clinical Researcher,Academic,13,True,India
A1868,Professor,Academic,18,True,Japan
A1869,AI Researcher,Corporate,19,True,India
A1870,Clinical Researcher,Corporate,19,True,Japan
A1871,Professor,Academic,15,False,India
A1872,AI Researcher,Corporate,8,False,India
A1873,Clinical Researcher,Corporate,15,True,United Kingdom
A1874,Clinical Researcher,Corporate,12,True,Germany
A1875,AI Researcher,Corporate,18,False,India
A1876,Pharma Research Scientist,Corporate,13,True,United Kingdom
A1877,Clinical Researcher,Unknown,14,True,India
A1878,AI Researcher,Corporate,13,False,Germany
A1879,AI Researcher,Corporate,14,False,United Kingdom
A1880,AI Researcher,Academic,15,True,Japan
A1881,AI Researcher,Corporate,20,True,Germany
A1882,Professor,Academic,11,True,United States
A1883,Professor,Academic,20,True,United Kingdom
A1884,Clinical Researcher,Corporate,9,True,United States
A1885,AI Researcher,Corporate,12,True,United Kingdom
A1886,Clinical Researcher,Academic,14,True,Japan
A1887,AI Researcher,Unknown,22,True,United Kingdom
A1888,Pharma Research Scientist,Corporate,12,False,India
A1889,Clinical Researcher,Corporate,16,True,United States
A1890,Professor,Academic,22,True,United States
A1891,Clinical Researcher,Corporate,13,True,United Kingdom
A1892,Professor,Unknown,20,True,India
A1893,Clinical Researcher,Corporate,10,True,India
A1894,Professor,Academic,15,False,United Kingdom
A1895,AI Researcher,Corporate,28,True,Germany
A1896,AI Researcher,Corporate,23,True,Japan
A1897,Professor,Academic,17,True,United Kingdom
A1898,Professor,Academic,20,True,India
A1899,Clinical Researcher,Corporate,14,True,Japan
A1900,Clinical Researcher,Academic,14,True,United Kingdom
A1901,AI Researcher,Corporate,12,True,Japan
A1902,Professor,Academic,12,True,Germany
A1903,Professor,Academic,22,True,India
A1904,Clinical Researcher,Corporate,20,True,Germany
A1905,Professor,Academic,21,True,Germany
A1906,AI Researcher,Corporate,7,False,India
A1907,AI Researcher,Academic,16,True,Germany
A1908,AI Researcher,Corporate,16,False,United Kingdom
A1909,Clinical Researcher,Unknown,13,True,United Kingdom
A1910,AI Researcher,Corporate,12,True,Japan
A1911,AI Researcher,Corporate,23,True,United Kingdom
A1912,Clinical Researcher,Corporate,18,True,United Kingdom
A1913,Professor,Academic,12,True,Japan
A1914,AI Researcher,Corporate,17,True,United States
A1915,Clinical Researcher,Corporate,14,False,India
A1916,AI Researcher,Unknown,20,True,United Kingdom
A1917,AI Researcher,Unknown,13,True,Japan
A1918,AI Researcher,Corporate,21,True,Germany
A1919,AI Researcher,Corporate,7,True,Germany
A1920,Clinical Researcher,Academic,9,False,United Kingdom
A1921,Clinical Researcher,Academic,16,False,India
A1922,Professor,Academic,16,True,Japan
A1923,Clinical Researcher,Corporate,21,True,Japan
A1924,Clinical Researcher,Corporate,16,False,Japan
A1925,Clinical Researcher,Academic,13,True,Japan
A1926,Clinical Researcher,Corporate,12,True,Japan
A1927,Professor,Academic,15,False,India
A1928,Professor,Academic,12,True,Japan
A1929,AI Researcher,Corporate,16,True,India
A1930,Pharma Research Scientist,Corporate,16,False,India
A1931,Pharma Research Scientist,Corporate,20,False,India
A1932,Professor,Academic,16,True,Germany
A1933,AI Researcher,Academic,22,True,United States
A1934,AI Researcher,Corporate,15,False,United Kingdom
A1935,AI Researcher,Corporate,17,False,Germany
A1936,AI Researcher,Corporate,11,False,United States
A1937,Professor,Academic,9,True,Germany
A1938,AI Researcher,Academic,0,False,India
A1939,Professor,Academic,11,True,India
A1940,Professor,Unknown,13,True,Japan
A1941,AI Researcher,Corporate,12,True,India
A1942,Clinical Researcher,Corporate,15,True,Germany
A1943,Clinical Researcher,Corporate,18,False,United Kingdom
A1944,AI Researcher,Corporate,13,False,India
A1945,Professor,Academic,11,True,United States
A1946,AI Researcher,Corporate,15,True,Germany
A1947,AI Researcher,Corporate,12,True,United States
A1948,Clinical Researcher,Academic,18,False,Japan
A1949,AI Researcher,Corporate,16,True,Japan
A1950,AI Researcher,Corporate,16,True,United Kingdom
A1951,AI Researcher,Corporate,20,True,Germany
A1952,Clinical Researcher,Academic,17,False,United Kingdom
A1953,Clinical Researcher,Academic,15,True,United States
A1954,AI Researcher,Corporate,12,True,United Kingdom
A1955,AI Researcher,Unknown,15,False,United States
A1956,Clinical Researcher,Corporate,14,True,United Kingdom
A1957,Professor,Academic,15,True,Japan
A1958,AI Researcher,Corporate,19,True,Germany
A1959,Clinical Researcher,Corporate,14,False,United Kingdom
A1960,Clinical Researcher,Corporate,14,True,United States
A1961,AI Researcher,Corporate,18,True,Germany
A1962,Professor,Academic,13,True,Japan
A1963,Professor,Academic,12,False,Japan
A1964,Pharma Research Scientist,Corporate,21,True,India
A1965,Professor,Academic,14,True,Germany
A1966,Clinical Researcher,Corporate,15,True,United Kingdom
A1967,AI Researcher,Academic,11,True,Japan
A1968,AI Researcher,Academic,16,True,United Kingdom
A1969,Professor,Academic,22,False,United Kingdom
A1970,Professor,Academic,12,False,United States
A1971,AI Researcher,Corporate,10,True,United Kingdom
A1972,AI Researcher,Corporate,10,True,India
A1973,AI Researcher,Corporate,10,True,Germany
A1974,AI Researcher,Corporate,19,True,Germany
A1975,Clinical Researcher,Academic,17,True,United States
A1976,Professor,Academic,14,False,India
A1977,Clinical Researcher,Academic,10,False,India
A1978,Clinical Researcher,Corporate,16,True,Germany
A1979,AI Researcher,Corporate,18,True,India
A1980,AI Researcher,Corporate,8,True,Japan
A1981,Clinical Researcher,Corporate,15,False,United Kingdom
A1982,Professor,Academic,10,True,United Kingdom
A1983,Professor,Academic,12,True,Germany
A1984,Clinical Researcher,Corporate,15,True,Germany
A1985,AI Researcher,Corporate,17,False,India
A1986,Professor,Academic,15,False,United States
A1987,AI Researcher,Corporate,12,True,Germany
A1988,Professor,Academic,12,True,Germany
A1989,Clinical Researcher,Academic,9,True,Germany
A1990,AI Researcher,Corporate,11,False,India
A1991,AI Researcher,Corporate,12,False,Japan
A1992,Clinical Researcher,Corporate,14,True,Germany
A1993,AI Researcher,Unknown,18,True,Japan
A1994,Professor,Academic,16,True,India
A1995,Professor,Academic,12,True,United States
A1996,Professor,Academic,20,True,United Kingdom
A1997,Clinical Researcher,Corporate,14,True,United Kingdom
A1998,AI Researcher,Academic,13,True,United Kingdom
A1999,Professor,Academic,15,True,United Kingdom
